Delay (Days),Bugs Found,Bugs Fixed,Bug Fix Ratio,Team Size,Hours Worked,Budget (USD),Risk Factor,Critical Issues Found,Critical Issue Ratio,Feature Delivery Ratio,Team Skill Level,Resource Utilization Rate,Client Involvement,Complexity Score
23.3,12,10,0.8333333333333334,20,1080,81985,6,0,0.0,0.8571428571428571,Low,64,Medium,High
50.0,79,39,0.4936708860759494,20,884,197917,2,39,0.4936708860759494,0.6666666666666666,Low,88,Low,Low
46.9,43,13,0.3023255813953488,13,1820,51270,3,15,0.3488372093023256,1.0,High,55,Low,Medium
50.0,80,79,0.9875,10,662,58093,7,34,0.425,1.0,Low,87,High,High
16.200000000000003,13,9,0.6923076923076923,12,1331,130155,8,3,0.23076923076923078,0.5909090909090909,Low,96,Low,Medium
26.4,16,5,0.3125,8,412,87717,3,5,0.3125,0.9090909090909091,Low,57,Low,Medium
50.0,67,66,0.9850746268656716,12,1113,131920,10,24,0.3582089552238806,1.0,Medium,64,Medium,Low
50.0,56,29,0.5178571428571429,11,714,170604,6,16,0.2857142857142857,1.0,Low,87,High,High
29.099999999999998,46,2,0.043478260869565216,10,1999,148465,2,3,0.06521739130434782,0.6363636363636364,Medium,76,Low,High
38.5,28,25,0.8928571428571429,16,588,174646,9,12,0.42857142857142855,0.5789473684210527,High,82,Medium,Medium
50.0,76,8,0.10526315789473684,17,655,58283,6,13,0.17105263157894737,0.9024390243902439,Medium,66,High,High
32.1,22,11,0.5,5,1762,182979,9,7,0.3181818181818182,0.8095238095238095,High,55,High,High
26.200000000000003,21,8,0.38095238095238093,19,1095,172695,8,5,0.23809523809523808,0.9024390243902439,Low,63,High,High
28.5,50,24,0.48,11,1888,172636,8,2,0.04,0.7631578947368421,High,95,Low,Medium
50.0,100,22,0.22,19,928,140460,3,30,0.3,0.7560975609756098,Medium,57,Low,Low
50.0,55,33,0.6,18,1870,181475,2,22,0.4,0.8947368421052632,Medium,61,Low,Low
50.0,84,33,0.39285714285714285,14,675,64970,2,37,0.44047619047619047,0.875,High,71,Medium,High
48.400000000000006,47,20,0.425531914893617,7,622,98003,8,12,0.2553191489361702,0.8809523809523809,Medium,66,High,High
18.1,17,5,0.29411764705882354,16,1111,50993,7,1,0.058823529411764705,0.9047619047619048,Medium,55,Low,Low
50.0,41,8,0.1951219512195122,16,1745,194126,3,19,0.4634146341463415,0.09090909090909091,Low,88,High,Low
47.6,47,14,0.2978723404255319,20,1760,183872,8,12,0.2553191489361702,0.4375,Low,60,Medium,Medium
37.3,48,24,0.5,5,1914,190237,8,12,0.25,0.8478260869565217,Medium,93,Low,Medium
41.0,50,14,0.28,8,482,143504,5,8,0.16,0.6428571428571429,High,55,Medium,High
26.799999999999997,31,9,0.2903225806451613,5,1501,117849,10,4,0.12903225806451613,0.2,High,80,Low,Low
35.9,73,41,0.5616438356164384,5,418,104968,2,3,0.0410958904109589,0.7297297297297297,Low,95,High,Medium
32.8,55,4,0.07272727272727272,19,227,115468,2,6,0.10909090909090909,0.0,High,91,Low,High
50.0,62,50,0.8064516129032258,9,1631,167027,6,14,0.22580645161290322,0.7307692307692307,High,72,High,Medium
50.0,65,9,0.13846153846153847,6,1979,107624,4,17,0.26153846153846155,0.8918918918918919,Low,79,Low,High
22.3,15,12,0.8,11,1913,144800,9,6,0.4,0.8823529411764706,Low,86,High,High
32.5,41,5,0.12195121951219512,9,1413,102103,9,4,0.0975609756097561,0.8,High,74,Medium,High
15.299999999999999,12,5,0.4166666666666667,19,1502,72486,5,2,0.16666666666666666,0.8695652173913043,Low,79,High,Medium
48.89999999999999,57,29,0.5087719298245614,6,383,179847,8,14,0.24561403508771928,0.9393939393939394,Medium,71,Low,Medium
50.0,92,63,0.6847826086956522,13,1906,138263,9,31,0.33695652173913043,0.8947368421052632,High,58,Low,Low
44.1,25,12,0.48,11,1638,130072,2,11,0.44,0.6875,Medium,62,High,High
26.7,26,8,0.3076923076923077,15,595,82859,2,8,0.3076923076923077,0.9130434782608695,Low,93,Medium,Medium
21.9,36,26,0.7222222222222222,15,652,155292,5,3,0.08333333333333333,0.0,Medium,97,Medium,High
24.9,68,19,0.27941176470588236,13,724,67946,4,1,0.014705882352941176,0.9583333333333334,High,100,Medium,Medium
50.0,61,24,0.39344262295081966,14,611,106082,1,30,0.4918032786885246,0.7777777777777778,Medium,93,Medium,Low
32.1,27,25,0.9259259259259259,13,1405,148562,1,8,0.2962962962962963,1.0,Low,60,Medium,High
48.7,48,10,0.20833333333333334,17,1401,86210,7,14,0.2916666666666667,0.8333333333333334,High,86,Medium,High
24.4,50,23,0.46,10,1400,187870,9,2,0.04,0.7428571428571429,High,98,Low,Medium
35.8,20,7,0.35,17,279,109234,8,10,0.5,0.8529411764705882,Medium,56,High,Medium
26.2,30,5,0.16666666666666666,14,1083,169088,9,7,0.23333333333333334,0.7647058823529411,High,99,Low,Medium
50.0,89,73,0.8202247191011236,19,1481,83942,6,26,0.29213483146067415,0.9166666666666666,Low,77,High,Medium
12.399999999999999,10,5,0.5,15,1605,97190,1,5,0.5,0.9583333333333334,High,98,Low,High
47.49999999999999,82,39,0.47560975609756095,13,1340,119065,6,7,0.08536585365853659,0.9047619047619048,Medium,63,Low,High
50.0,77,33,0.42857142857142855,12,1863,78868,1,10,0.12987012987012986,0.8809523809523809,Medium,63,High,High
50.0,34,25,0.7352941176470589,13,1062,135736,4,17,0.5,0.7037037037037037,Medium,52,Medium,Medium
50.0,76,69,0.9078947368421053,14,993,83541,4,15,0.19736842105263158,1.0,Low,96,Low,Low
31.2,23,1,0.043478260869565216,11,260,53719,5,10,0.43478260869565216,0.8076923076923077,High,66,Medium,Low
50.0,99,52,0.5252525252525253,20,1627,82055,9,13,0.13131313131313133,0.8085106382978723,High,72,Low,High
50.0,79,0,0.0,8,1225,92794,1,31,0.3924050632911392,0.6,Low,79,Low,High
50.0,77,53,0.6883116883116883,17,820,164144,7,11,0.14285714285714285,0.8,High,50,High,Medium
27.9,38,23,0.6052631578947368,6,1765,180862,10,6,0.15789473684210525,0.6363636363636364,High,95,High,Medium
20.1,30,30,1.0,16,1260,113568,7,1,0.03333333333333333,0.8444444444444444,Low,77,Medium,Low
20.299999999999997,17,14,0.8235294117647058,13,886,69660,9,2,0.11764705882352941,0.75,Low,69,Medium,Low
28.099999999999998,19,3,0.15789473684210525,19,1336,56308,9,9,0.47368421052631576,0.6086956521739131,Medium,93,Low,Low
23.0,29,26,0.896551724137931,6,1498,100216,3,2,0.06896551724137931,0.7222222222222222,Medium,71,Low,Low
30.199999999999996,36,15,0.4166666666666667,9,1958,178119,6,9,0.25,0.7142857142857143,Low,83,Low,Medium
44.300000000000004,44,0,0.0,12,1624,52365,3,15,0.3409090909090909,0.7428571428571429,High,92,High,Medium
50.0,91,63,0.6923076923076923,10,266,123777,9,10,0.10989010989010989,0.0,High,62,High,Medium
14.2,20,20,1.0,11,279,177451,6,0,0.0,0.1111111111111111,Medium,79,Low,High
50.0,78,65,0.8333333333333334,8,1039,188459,2,29,0.3717948717948718,0.8571428571428571,Low,87,Medium,Medium
15.6,32,4,0.125,15,1424,169525,5,1,0.03125,0.8148148148148148,Low,100,Low,Low
41.6,30,26,0.8666666666666667,13,308,199125,9,10,0.3333333333333333,0.35714285714285715,High,57,Medium,Low
50.0,97,18,0.18556701030927836,17,1688,89881,1,24,0.24742268041237114,0.8947368421052632,Low,59,Medium,Low
38.7,39,16,0.41025641025641024,5,1813,160666,10,9,0.23076923076923078,0.7692307692307693,Medium,65,High,High
50.0,78,33,0.4230769230769231,15,500,172689,5,15,0.19230769230769232,0.0,High,85,Low,High
50.0,81,46,0.5679012345679012,18,992,178807,7,31,0.38271604938271603,0.85,Medium,52,Medium,Medium
27.0,19,0,0.0,16,1030,53560,10,5,0.2631578947368421,0.75,High,71,High,Low
50.0,70,17,0.24285714285714285,9,1264,53105,10,35,0.5,0.1,Low,76,Low,Medium
50.0,99,0,0.0,17,371,62471,9,28,0.2828282828282828,0.76,Medium,56,Medium,High
40.400000000000006,52,5,0.09615384615384616,12,572,108336,9,12,0.23076923076923078,1.0,Low,81,Medium,Low
36.599999999999994,83,36,0.43373493975903615,20,1861,113414,10,5,0.060240963855421686,0.9655172413793104,High,99,Medium,Low
50.0,93,81,0.8709677419354839,8,993,129783,9,38,0.40860215053763443,0.09090909090909091,High,78,Medium,Low
50.0,57,37,0.6491228070175439,19,1382,60904,9,18,0.3157894736842105,0.5833333333333334,Low,61,Medium,Low
46.199999999999996,31,3,0.0967741935483871,9,702,64434,7,11,0.3548387096774194,0.4444444444444444,Low,73,High,High
37.9,31,17,0.5483870967741935,10,993,108593,1,11,0.3548387096774194,0.7297297297297297,Medium,67,Medium,Low
50.0,88,43,0.48863636363636365,13,1670,191409,4,40,0.45454545454545453,0.5882352941176471,Medium,80,Low,High
38.099999999999994,51,14,0.27450980392156865,17,1231,95208,4,2,0.0392156862745098,0.75,Medium,66,Low,High
50.0,47,36,0.7659574468085106,9,1586,119506,3,21,0.44680851063829785,1.0,Medium,75,High,Medium
33.4,71,44,0.6197183098591549,11,529,183352,4,2,0.028169014084507043,0.8,Low,77,High,Medium
21.3,10,4,0.4,17,832,135630,10,2,0.2,0.5333333333333333,Low,86,Low,High
50.0,92,25,0.2717391304347826,12,385,59196,1,34,0.3695652173913043,0.7804878048780488,Medium,63,Low,Medium
16.0,23,12,0.5217391304347826,14,703,147882,1,3,0.13043478260869565,0.9629629629629629,Low,87,Medium,Medium
21.7,14,6,0.42857142857142855,14,1032,56525,4,1,0.07142857142857142,0.4117647058823529,High,70,High,Medium
21.6,56,37,0.6607142857142857,6,1473,153252,1,0,0.0,0.9166666666666666,Low,86,Medium,Medium
50.0,45,44,0.9777777777777777,15,835,162595,4,15,0.3333333333333333,0.8421052631578947,Medium,82,Low,High
50.0,74,52,0.7027027027027027,15,873,97021,3,22,0.2972972972972973,1.0,Medium,50,Medium,High
42.8,66,53,0.803030303030303,13,1659,94775,8,11,0.16666666666666666,0.696969696969697,Medium,100,Medium,Medium
50.0,40,12,0.3,18,1779,184641,6,20,0.5,0.925,Low,62,Medium,Medium
46.3,66,59,0.8939393939393939,14,1580,128721,4,12,0.18181818181818182,0.8275862068965517,High,85,High,Medium
26.2,15,12,0.8,20,1908,101098,8,6,0.4,0.75,High,69,Low,Low
48.99999999999999,72,43,0.5972222222222222,16,1834,160169,4,14,0.19444444444444445,0.875,Medium,73,Low,Low
50.0,92,79,0.8586956521739131,15,601,139188,10,15,0.16304347826086957,0.4444444444444444,High,91,Medium,High
50.0,46,39,0.8478260869565217,9,1160,185507,3,23,0.5,0.35714285714285715,High,75,Medium,Medium
50.0,93,41,0.44086021505376344,16,1238,165849,6,29,0.3118279569892473,0.9230769230769231,High,66,High,Low
50.0,89,61,0.6853932584269663,18,1971,198796,4,17,0.19101123595505617,0.0,Medium,91,Low,Medium
43.099999999999994,67,52,0.7761194029850746,7,1928,193097,5,13,0.19402985074626866,0.8823529411764706,Medium,100,Low,Low
35.1,16,8,0.5,16,1534,119880,1,8,0.5,0.6666666666666666,High,81,Low,High
50.0,91,20,0.21978021978021978,20,959,83007,6,18,0.1978021978021978,0.9782608695652174,Low,56,High,Low
50.0,97,22,0.2268041237113402,7,345,66335,7,34,0.35051546391752575,0.7941176470588235,Low,88,High,High
50.0,75,37,0.49333333333333335,13,1776,142892,3,18,0.24,0.9090909090909091,Low,50,Low,Low
50.0,73,2,0.0273972602739726,5,936,177154,5,33,0.4520547945205479,0.7941176470588235,Low,50,Medium,High
50.0,61,2,0.03278688524590164,14,932,123064,3,30,0.4918032786885246,0.9333333333333333,High,90,Low,Medium
50.0,75,32,0.4266666666666667,15,824,131174,7,29,0.38666666666666666,0.875,Low,86,Low,High
11.9,10,8,0.8,19,1283,60964,4,1,0.1,0.95,High,73,Medium,Low
50.0,87,31,0.3563218390804598,18,274,102209,5,36,0.41379310344827586,1.0,Medium,73,High,High
23.0,10,3,0.3,6,546,60760,4,3,0.3,0.8888888888888888,Low,80,High,High
50.0,94,27,0.2872340425531915,10,1462,66817,10,30,0.3191489361702128,0.6,High,83,Low,High
17.599999999999998,14,8,0.5714285714285714,8,1836,187943,3,4,0.2857142857142857,0.9,Low,98,Low,High
41.89999999999999,72,47,0.6527777777777778,12,1024,155687,1,4,0.05555555555555555,0.6470588235294118,High,56,Low,Low
42.900000000000006,39,38,0.9743589743589743,13,332,171215,1,12,0.3076923076923077,0.5,Medium,59,Low,Medium
50.0,86,27,0.313953488372093,8,530,195039,5,15,0.1744186046511628,0.9565217391304348,Low,63,Low,Medium
16.200000000000003,13,12,0.9230769230769231,20,226,61255,4,0,0.0,0.9565217391304348,High,61,High,Low
28.2,55,2,0.03636363636363636,17,455,199346,6,1,0.01818181818181818,0.7435897435897436,Medium,79,High,Medium
44.2,79,65,0.8227848101265823,9,335,117697,5,8,0.10126582278481013,0.2727272727272727,High,100,High,Medium
50.0,71,49,0.6901408450704225,18,1483,163759,8,30,0.4225352112676056,1.0,Medium,55,High,Medium
30.9,54,12,0.2222222222222222,17,538,132149,4,5,0.09259259259259259,0.9545454545454546,High,79,Medium,High
50.0,100,98,0.98,17,1450,132633,4,13,0.13,1.0,Medium,88,Medium,High
22.9,39,1,0.02564102564102564,7,1702,64417,4,4,0.10256410256410256,0.8260869565217391,High,89,Low,Medium
50.0,64,48,0.75,7,464,61729,5,17,0.265625,0.9591836734693877,Low,64,High,Low
50.0,86,53,0.6162790697674418,8,1509,83995,9,15,0.1744186046511628,0.6666666666666666,Medium,63,Medium,Medium
50.0,43,7,0.16279069767441862,8,1766,139656,8,17,0.3953488372093023,0.0,Medium,50,Low,Low
49.8,55,20,0.36363636363636365,6,555,86526,5,19,0.34545454545454546,0.8461538461538461,Medium,81,Low,Low
45.8,70,47,0.6714285714285714,12,1801,164650,6,5,0.07142857142857142,0.631578947368421,High,56,High,Medium
50.0,94,64,0.6808510638297872,19,1640,135735,3,35,0.3723404255319149,0.7872340425531915,High,61,Low,Medium
50.0,67,37,0.5522388059701493,17,1567,67096,6,18,0.26865671641791045,0.8723404255319149,High,79,High,High
41.4,61,3,0.04918032786885246,12,1380,99575,1,10,0.16393442622950818,0.8260869565217391,Medium,82,High,Low
38.39999999999999,92,6,0.06521739130434782,15,504,81466,2,2,0.021739130434782608,0.7142857142857143,Low,96,Low,Low
50.0,78,73,0.9358974358974359,7,870,99838,3,27,0.34615384615384615,0.5555555555555556,Medium,63,Low,High
50.0,75,35,0.4666666666666667,6,1055,198253,7,13,0.17333333333333334,0.9047619047619048,High,66,Medium,High
44.9,90,66,0.7333333333333333,19,1664,80185,4,9,0.1,1.0,High,78,High,High
34.3,90,56,0.6222222222222222,9,304,151936,4,0,0.0,0.8541666666666666,Low,81,Medium,High
50.0,74,56,0.7567567567567568,20,1539,65769,8,32,0.43243243243243246,0.813953488372093,High,74,High,Medium
50.0,69,25,0.36231884057971014,5,1406,165297,9,22,0.3188405797101449,0.0,Medium,95,High,High
50.0,97,28,0.28865979381443296,19,484,91033,3,26,0.26804123711340205,0.7777777777777778,Low,63,Medium,Low
29.4,80,37,0.4625,12,578,180224,1,0,0.0,0.7959183673469388,Low,98,Low,Medium
50.0,77,74,0.961038961038961,20,1295,61110,3,19,0.24675324675324675,0.75,High,50,Medium,High
50.0,58,32,0.5517241379310345,14,1254,135568,9,28,0.4827586206896552,0.82,Medium,65,High,Low
38.5,60,49,0.8166666666666667,18,1754,146881,1,7,0.11666666666666667,0.95,Low,70,Low,High
27.6,21,3,0.14285714285714285,13,1219,133915,9,3,0.14285714285714285,0.7575757575757576,Medium,86,Low,High
22.7,14,5,0.35714285714285715,7,674,150574,3,6,0.42857142857142855,0.7741935483870968,Medium,90,High,Low
50.0,54,41,0.7592592592592593,8,1866,64186,7,12,0.2222222222222222,0.1,Medium,51,Medium,High
24.799999999999997,33,8,0.24242424242424243,16,1466,127656,7,1,0.030303030303030304,0.8541666666666666,Low,73,Low,Low
42.5,30,26,0.8666666666666667,18,1537,118081,3,12,0.4,0.9,Low,75,High,High
50.0,96,39,0.40625,15,828,190552,6,25,0.2604166666666667,0.8260869565217391,Medium,92,Low,Low
44.5,52,36,0.6923076923076923,9,339,50209,7,17,0.3269230769230769,0.9090909090909091,Medium,93,Low,Medium
17.5,12,11,0.9166666666666666,14,929,153482,5,4,0.3333333333333333,0.9347826086956522,Medium,93,Low,Low
50.0,55,22,0.4,20,1836,185405,7,27,0.4909090909090909,0.7916666666666666,Low,100,High,Medium
50.0,82,28,0.34146341463414637,18,998,148817,5,11,0.13414634146341464,0.6,Medium,78,Medium,Medium
48.400000000000006,47,40,0.851063829787234,14,653,158170,1,18,0.3829787234042553,0.4,Low,81,Low,Medium
26.7,58,54,0.9310344827586207,19,405,51824,2,2,0.034482758620689655,0.975609756097561,Low,91,Low,High
50.0,71,63,0.8873239436619719,9,414,132836,7,15,0.2112676056338028,0.7142857142857143,Low,63,Low,Medium
50.0,96,35,0.3645833333333333,13,351,180665,4,2,0.020833333333333332,0.8181818181818182,Medium,52,Medium,High
22.4,34,8,0.23529411764705882,11,1513,137642,7,1,0.029411764705882353,0.9,Medium,74,High,Low
50.0,86,38,0.4418604651162791,11,837,134902,7,29,0.3372093023255814,0.9629629629629629,Low,60,Medium,Medium
50.0,50,12,0.24,11,652,165040,1,13,0.26,0.7222222222222222,Medium,65,Medium,High
20.9,25,4,0.16,12,1187,156959,2,6,0.24,0.5384615384615384,Low,98,Medium,Low
21.5,26,21,0.8076923076923077,7,736,110668,10,5,0.19230769230769232,0.6,Medium,99,Medium,Low
50.0,91,55,0.6043956043956044,18,1238,104128,4,42,0.46153846153846156,0.9565217391304348,High,50,High,Low
27.9,18,18,1.0,12,1647,136954,3,7,0.3888888888888889,0.8695652173913043,Low,65,High,Low
50.0,89,67,0.7528089887640449,12,1481,85335,2,42,0.47191011235955055,0.4166666666666667,Medium,64,High,Medium
19.699999999999996,31,31,1.0,13,860,95279,4,0,0.0,0.7941176470588235,Medium,83,Medium,Low
50.0,76,59,0.7763157894736842,7,428,172026,7,10,0.13157894736842105,0.6296296296296297,Medium,60,High,High
48.6,84,67,0.7976190476190477,14,874,154489,4,8,0.09523809523809523,1.0,High,73,Low,High
43.800000000000004,69,27,0.391304347826087,15,351,81504,9,5,0.07246376811594203,0.7666666666666667,Medium,57,Low,Medium
24.099999999999998,41,26,0.6341463414634146,19,1246,100164,5,2,0.04878048780487805,0.9512195121951219,Medium,71,High,High
19.200000000000003,16,11,0.6875,9,1475,101074,3,2,0.125,0.875,Low,68,High,High
16.7,18,2,0.1111111111111111,6,478,137475,9,3,0.16666666666666666,0.9,Medium,96,High,Medium
21.3,13,8,0.6153846153846154,9,1687,195028,9,5,0.38461538461538464,0.96,Low,58,High,Medium
19.4,13,6,0.46153846153846156,8,493,75700,4,4,0.3076923076923077,0.8947368421052632,High,80,Medium,Low
50.0,62,28,0.45161290322580644,9,387,73217,1,20,0.3225806451612903,0.9565217391304348,High,88,Low,Low
42.5,31,31,1.0,19,306,62383,7,11,0.3548387096774194,0.7407407407407407,Low,54,Medium,Medium
50.0,92,48,0.5217391304347826,14,426,181264,4,14,0.15217391304347827,0.8076923076923077,High,90,Low,Medium
50.0,94,37,0.39361702127659576,19,1935,99663,9,11,0.11702127659574468,0.9142857142857143,High,93,Medium,Medium
29.4,31,16,0.5161290322580645,19,1729,56301,8,5,0.16129032258064516,0.5384615384615384,Medium,97,High,High
43.8,66,17,0.25757575757575757,18,1272,104720,6,10,0.15151515151515152,0.4117647058823529,Medium,85,Medium,High
44.2,33,17,0.5151515151515151,16,592,120374,7,10,0.30303030303030304,0.8695652173913043,High,56,Medium,High
17.299999999999997,29,24,0.8275862068965517,13,1606,186948,2,1,0.034482758620689655,1.0,High,72,Low,Medium
50.0,78,71,0.9102564102564102,10,1574,69233,1,31,0.3974358974358974,0.8372093023255814,Low,96,Low,High
50.0,50,14,0.28,7,1926,169080,4,20,0.4,0.0,Low,88,Medium,Low
50.0,84,31,0.36904761904761907,11,1551,84929,4,42,0.5,0.7272727272727273,Low,61,Medium,Low
50.0,85,53,0.6235294117647059,19,1968,133821,1,16,0.18823529411764706,1.0,Medium,67,Medium,Medium
21.099999999999998,38,36,0.9473684210526315,7,1006,109601,3,2,0.05263157894736842,0.75,High,84,High,Low
36.9,46,13,0.2826086956521739,20,1577,118304,4,10,0.21739130434782608,0.8260869565217391,Low,92,Medium,Low
50.0,100,11,0.11,17,1592,111650,4,48,0.48,0.7058823529411765,Medium,56,High,Medium
50.0,81,77,0.9506172839506173,9,1823,138488,3,18,0.2222222222222222,0.6538461538461539,High,67,Medium,High
34.0,34,25,0.7352941176470589,8,1593,197525,7,8,0.23529411764705882,0.7777777777777778,Low,71,High,Low
50.0,87,83,0.9540229885057471,18,1414,110289,4,22,0.25287356321839083,0.8666666666666667,Medium,100,Medium,Medium
40.400000000000006,49,2,0.04081632653061224,7,1724,149500,1,6,0.12244897959183673,0.825,Medium,79,Medium,High
26.2,43,14,0.32558139534883723,16,391,151188,6,1,0.023255813953488372,0.6363636363636364,Medium,56,Low,Low
50.0,69,53,0.7681159420289855,20,1930,163868,8,15,0.21739130434782608,0.4166666666666667,Low,53,High,High
42.9,38,14,0.3684210526315789,14,1577,174899,10,10,0.2631578947368421,0.64,High,80,Medium,High
50.0,98,94,0.9591836734693877,9,1549,162473,9,22,0.22448979591836735,0.68,High,97,High,High
50.0,53,10,0.18867924528301888,8,1785,177453,4,21,0.39622641509433965,0.8409090909090909,Low,80,Low,High
50.0,75,21,0.28,20,1997,185879,9,35,0.4666666666666667,0.7142857142857143,Low,56,Low,Low
50.0,48,15,0.3125,12,1570,61399,8,24,0.5,0.0,High,69,High,High
38.0,33,21,0.6363636363636364,14,306,164082,5,16,0.48484848484848486,0.9090909090909091,Medium,92,Medium,Low
28.200000000000003,21,6,0.2857142857142857,12,1347,67917,6,6,0.2857142857142857,0.75,Low,58,Medium,Medium
42.5,75,40,0.5333333333333333,19,885,88898,10,7,0.09333333333333334,0.65,Low,75,Medium,Medium
37.099999999999994,72,18,0.25,17,1632,50588,8,3,0.041666666666666664,0.9,Medium,65,High,Low
50.0,84,29,0.34523809523809523,12,1558,185329,10,23,0.27380952380952384,0.8571428571428571,High,61,Low,High
35.5,35,11,0.3142857142857143,6,764,179330,1,12,0.34285714285714286,0.8,Medium,75,Low,Medium
50.0,69,34,0.4927536231884058,18,511,160961,2,18,0.2608695652173913,0.9,High,84,Low,Medium
